url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,674,420
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,473,299
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,52,23
/mmvanheusden/SteamDepotDownloaderGUI/releases,44,25
/mmvanheusden/SteamDepotDownloaderGUI/issues,23,17
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,18,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,13,7
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,12,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,12,5
/mmvanheusden/SteamDepotDownloaderGUI/issues/143,11,10
