url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,429,278
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,244,178
/mmvanheusden/SteamDepotDownloaderGUI/issues,31,11
/mmvanheusden/SteamDepotDownloaderGUI/releases,26,17
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,22,10
/mmvanheusden/SteamDepotDownloaderGUI/pulls,22,5
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,17,5
/mmvanheusden/SteamDepotDownloaderGUI/pull/161,17,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/utils.js,16,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,15,2
