url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,660,404
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,440,292
/mmvanheusden/SteamDepotDownloaderGUI/releases,33,24
/mmvanheusden/SteamDepotDownloaderGUI/issues,21,17
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,18,9
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,16,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,13,12
/mmvanheusden/SteamDepotDownloaderGUI/issues/193,13,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,11,9
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.1...v2.4.2,8,7
