url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,1693,1183
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,654,443
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,159,62
/mmvanheusden/SteamDepotDownloaderGUI/releases,65,46
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,60,18
/mmvanheusden/SteamDepotDownloaderGUI/issues,39,32
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,31,23
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.0...v2.4.1,17,12
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,16,13
/mmvanheusden/SteamDepotDownloaderGUI/tree/master,13,8
