url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,412,268
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,168,123
/mmvanheusden/SteamDepotDownloaderGUI/releases,43,28
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,41,18
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,35,23
/mmvanheusden/SteamDepotDownloaderGUI/issues,22,16
/mmvanheusden/SteamDepotDownloaderGUI/pulls,13,9
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,9,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,9,6
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,8,4
