url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,1173,781
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,510,343
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,117,45
/mmvanheusden/SteamDepotDownloaderGUI/releases,55,37
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,40,11
/mmvanheusden/SteamDepotDownloaderGUI/issues,26,21
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github/ISSUE_TEMPLATE,13,5
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.0...v2.4.1,12,8
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,11,5
/mmvanheusden/SteamDepotDownloaderGUI/commits,11,2
