url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,230,136
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,137,82
/mmvanheusden/SteamDepotDownloaderGUI/releases,15,12
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,14,12
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,13,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,12,10
/mmvanheusden/SteamDepotDownloaderGUI/issues,11,9
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,10,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/main.js,8,4
/mmvanheusden/SteamDepotDownloaderGUI/tree/master,8,2
