url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,215,136
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,109,79
/mmvanheusden/SteamDepotDownloaderGUI/releases,22,11
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,11,9
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,10,5
/mmvanheusden/SteamDepotDownloaderGUI/issues,9,7
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,5,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,4,4
/mmvanheusden/SteamDepotDownloaderGUI/pulls,4,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,4,1
