url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,510,334
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,214,153
/mmvanheusden/SteamDepotDownloaderGUI/releases,52,31
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,45,31
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,44,19
/mmvanheusden/SteamDepotDownloaderGUI/issues,33,26
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,23,10
/mmvanheusden/SteamDepotDownloaderGUI/pulls,15,12
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,8,7
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.1...v2.4.2,7,7
