url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,808,550
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,377,247
/mmvanheusden/SteamDepotDownloaderGUI/releases,55,27
/mmvanheusden/SteamDepotDownloaderGUI/issues,32,24
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,23,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/v2.4.2,13,9
/mmvanheusden/SteamDepotDownloaderGUI/pulls,12,9
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,11,11
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,10,7
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,9,8
