url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,452,287
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,282,190
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,57,43
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,29,11
/mmvanheusden/SteamDepotDownloaderGUI/releases,23,19
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,20,8
/mmvanheusden/SteamDepotDownloaderGUI/issues,15,12
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/main.js,14,6
/mmvanheusden/SteamDepotDownloaderGUI/tree/v2.2.0,12,2
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,10,7
