url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,404,240
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,188,122
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,38,17
/mmvanheusden/SteamDepotDownloaderGUI/releases,32,20
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,25,19
/mmvanheusden/SteamDepotDownloaderGUI/issues,20,15
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,11,8
/mmvanheusden/SteamDepotDownloaderGUI/pulls,8,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,8,3
/mmvanheusden/SteamDepotDownloaderGUI/tree/master,7,4
