url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,436,284
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,271,189
/mmvanheusden/SteamDepotDownloaderGUI/issues,27,14
/mmvanheusden/SteamDepotDownloaderGUI/releases,22,18
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,22,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,12,9
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,11,4
/mmvanheusden/SteamDepotDownloaderGUI/tree/master,11,4
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,10,10
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/main.js,8,3
