url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,605,421
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,464,318
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,60,25
/mmvanheusden/SteamDepotDownloaderGUI/releases,34,21
/mmvanheusden/SteamDepotDownloaderGUI/issues,31,21
/mmvanheusden/SteamDepotDownloaderGUI/releases/v2.4.2,16,13
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,15,10
/mmvanheusden/SteamDepotDownloaderGUI/pulls,14,14
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,14,8
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,14,7
