url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,488,316
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,307,203
/mmvanheusden/SteamDepotDownloaderGUI/releases,49,39
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,28,23
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,27,11
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,21,11
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.1...v2.4.2,17,13
/mmvanheusden/SteamDepotDownloaderGUI/issues,12,10
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,11,10
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,8,6
