url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,469,268
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,221,147
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.3,49,28
/mmvanheusden/SteamDepotDownloaderGUI/releases,46,29
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,41,8
/mmvanheusden/SteamDepotDownloaderGUI/issues,34,19
/mmvanheusden/SteamDepotDownloaderGUI/issues/226,26,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,17,10
/mmvanheusden/SteamDepotDownloaderGUI/pulls,16,7
/mmvanheusden/SteamDepotDownloaderGUI/pull/161,12,3
