url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,465,304
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,259,176
/mmvanheusden/SteamDepotDownloaderGUI/releases,32,21
/mmvanheusden/SteamDepotDownloaderGUI/issues,25,17
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,21,7
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,11,7
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,9,3
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,8,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/v2.4.2,8,5
/mmvanheusden/SteamDepotDownloaderGUI/issues/210,6,6
