url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,566,362
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,211,146
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,52,37
/mmvanheusden/SteamDepotDownloaderGUI/releases,50,35
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,49,21
/mmvanheusden/SteamDepotDownloaderGUI/issues,24,21
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,21,8
/mmvanheusden/SteamDepotDownloaderGUI/pulls,11,10
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.1...v2.4.2,8,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,8,7
