url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,450,296
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,251,193
/mmvanheusden/SteamDepotDownloaderGUI/issues,33,13
/mmvanheusden/SteamDepotDownloaderGUI/releases,30,20
/mmvanheusden/SteamDepotDownloaderGUI/pulls,24,7
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,20,9
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,17,9
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,17,5
/mmvanheusden/SteamDepotDownloaderGUI/pull/161,17,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,15,2
