url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,662,408
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,449,299
/mmvanheusden/SteamDepotDownloaderGUI/releases,36,26
/mmvanheusden/SteamDepotDownloaderGUI/issues,23,17
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,20,10
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,16,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,13,12
/mmvanheusden/SteamDepotDownloaderGUI/issues/193,13,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,10,8
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,10,3
